I think you should go back to your seat now_ Joey. Right_ Clarence?,?
You <u>are</u> Kareem. I've seen you play. My Dad's got season tickets!,?
I'm sorry_ son_ but you must have me confused with someone else. My name is Roger Murdock. I'm the co-pilot.,?
Wait a minute. I know you. You're Kareem Abdul Jabbar. You play basketball for the Los Angeles Lakers!,?
Okay_ this is one of my favorites.,?
Oh_ I'd love to.,?
I thought maybe you'd like to hear a song.,?
I'm Lisa. Oh_ you have a guitar!,?
I'm Randy.,?
Hi!,?
Oh_ it's nothing to be alarmed about. We'll get back to you very quickly.,?
Yes_ of course. We both had fish. Why?,?
Well_ the doctor will be with you in just a moment. One thing: do you know what he had for dinner?,?
Oh_ Stewardess. My husband is very sick. Can you do something_ please?,?
Yes?,?
I will_ but Jim won't.,?
Would either of you like another cup of coffee?,?
All right. But just remember_ my name is Roger Murdock.,?
No_ he's not bothering anyone. Let him stay up here.,?
No_ why don't you take care ot it?,?
Do you want me to check the weather_ Clarence?,?
Roger_ Roger. What's our vector_ Victor?,?
We have clearance_ Clarence.,?
Huh?,?
Roger.,?
Huh?,?
Roger.,?
Hi_ Roger. Good to have you aboard. Victor_ this is Roger Murdock.,?
Sorry_ Clarence. Latest weather report shows everything socked in from Salt Lake to Lincoln.,?
Of course.,?
Could I borrow your guitar? I thought I might be able to cheer her up.,?
Oh yes_ I saw. Poor child.,?
There's a little girl on board who's ill and...,?
Yes?,?
Excuse me_ Sister?,?
Thank you_ Randy. You better leave sweetheart. You might get hurt in here.,m
Mr. Striker_ the passengers are ready.,?
Would you go up_ please?,?
Well_ I flew in the war_ but that was a long time ago. I wouldn't know anything about it.,m
It's the little room at the front of the plane where the pilots sit. But that's not important right now. The first officer is ill and the Captain would like someone with flying experience to help him with the radio. Do you know anything about planes?,?
The cockpit? What is it?,m
Excuse me_ sir. There's been a little problem in the cockpit and I was wondering...,?
No. No thank you.,m
Excuse me_ sir. Would you like some coffee before we serve dinner?,?
Oh -- I haven't flown for a long time.,m
Do you feel all right_ sir?,?
Thank you.,m
Fourteen-B. It's halfway down on your right.,?
Yeah...,?
You okay?,m
Your voice is saying no_ but your body is saying yes.,?
I like my horizons narrow.,m
I think you're just a little scared now_ about what you might find once the lights go out.  A little scared... and a lot curious.  Maybe more than you want to admit.  But doesn't that turn you on_ that curiosity and fear_ swirling together?  Think of it as broadening your horizons.,?
There's lots of things I haven't done_ but his ain't high on the list.  Don't take it personally.,m
A virgin.  I find that very arousing...,?
Not unless I got real drunk and nobody told me about it later.,m
I know... Why don't you hang around for a while_ let me entertain you? It's Matt_ right?  Now tell me the truth_ have you ever... made it... with one of us?,?
Todd?  Todd doesn't know either.,?
The girl out front mentioned Strader's assistant_ somebody named Watson.  Maybe he knows.,m
Look_ I don't know where Mr. Strader might be.  He comes and he goes.,?
You've got me all wrong.  I don't charge money for something that I myself find pleasurable...,?
Does that cost extra or you throw them in?,m
Oooh.  Hardball.  That sounds interesting.  Are you going to strike me?  You could tie me up and then do whatever you want with me... I've got my own ropes.,?
Show me.,m
In there.,?
She did_ did she?  Well_ she was wrong.  Excuse me_ I have to change.,?
The young woman at the front said you might know where he is.,m
He's not here.  Why ask me?,?
Ss'ai k'ss?  Perfect.,?
We are with the Police Department. This is Sergeant Sykes_ and I am--,m
That's right.,?
You are Cassandra?,m
I may be an asshole_ but at least I'm a real detective_ not some outer shit space thing.,?
Lay off_ asshole.,m
Well_ if it isn't Detective Jetson. Forget you hip waders_ big guy?,?
I'd like to see you next to a sea of hydrochloric acid_ Fedorchuk... see how much surfin' you'd do.,m
Look at your dildo partner.  He's too scared to even come down to the sand.  You're not gonna get wet standing here_ moron!,?
You ever try to make a case in Slagtown?  The list of Newcomer informants is about as long as the list of Mexican war heroes...,?
You don't have squat.,m
Jesus_ Sykes -- it's been less than ten hours.  Me and Alterez are on it_ okay?,?
So what've you got on Tuggle's killers?,m
No_ Sergeant -- not history...  Eternity...,?
Move a finger_ Harcourt_ and you're history...,m
That's right.  He and I_ along with seven or eight others.  Listen_ gentlemen_ I will be happy to assist you in any way I can -- unfortunately_ at the moment_ I'm overdue at another function.,?
You were partners with him on some Slag -- uh_ Newcomer real estate thing.,m
Yes_ I heard about poor Warren. Tragic.,?
Sergeant... Detective.  I wasn't aware there were any Newcomers at the rank of Detective yet.,?
I'm Sergeant Sykes_ and this is Detective Jetson_ Los Angeles Police Department.,m
Yes...,?
William Harcourt?,m
Do it!,?
Here?,?
Kill them both.,?
This is getting out of hand.  I want you to deal with it.  Immediately.,?
When we picked him up_ he was talking to those two cops -- the two who came to question you about Hubley.,?
It is his new partner that I'm worried about.,?
He didn't recognize me.,?
This is becoming a serious breach of security.,?
That cop_ the human_ he was the one who killed Anderson and the driver.,?
You look very good.,m
How do I look?,m
You understand that.  But how many others will?,m
But there's no more drug.,m
Because... because of what will happen if humans see what we are capable of becoming.,m
Why the hell are you so dead set against back-up?,m
We can't let him get away.,m
I never thought I'd say this_ but -- for once in my life I think I'm willing to wait for back-up.,m
Tell me about it...,m
No he's not.  Not if he overdosed on the drug.  Massive amounts trigger a... a change.  Your body functions seize up_ you appear to be dead_ but it's really a state of incubation.  When you emerge you're...,m
Harcourt is dead.,m
... It's Harcourt.,m
What is this?!,m
Do what?!  George-- ?!,m
No!  We must do this alone.,m
There!  Go back.  Down that side street.,m
What's this about_ George?  I know that look.,m
It'd be for your own good.  I think you'd be better off with a partner who's a little more... by the book.  ... Still_ I gotta tell you_ George_ for a quiet guy_ you're sure hell on wheels once you get going.  I'd kinda hate to miss your next two days as a detective.,m
With Harcourt and Kipling dead_ I assume you will be requesting reassignment now.,m
Ss-ai!,m
Shit!,m
Fuck procedure.,m

Why?  What's the big goddamn deal?,m
The fifty kilos_ Matthew.  I have to find it.  I can't let it get out on the street.,m
George_ c'mon -- lighten up.  It's a beauty of a case.  Don't sweat it -- we got him by the short hairs. He ain't gonna make any more of the shit.,m
Stay out of this_ Matthew.  Tell me where the drug has been taken or I will crush your lungs against this wall.,m
George_ uh... you're gonna break his little chest bones...,m
Where is the drug?  Where have they taken it?,m
Uh_ George...,m
No_ George -- you're missing the point.  The drug is evidence.  We need to have the evidence_ ya know?,m
If the drug is here_ we must destroy it.,m
Okay_ George -- we gotta play this real smart.,m
Harcourt was the brain who brought it all together.,m
They had months in quarantine to develop the plan.  Porter_ with his chemistry background_ must have somehow come up with the formula for the drug.  Hubley manufactured it -- at the refinery.  Strader_ through the nightclub_ established a distribution network.  And Harcourt--,m
I must trust you_ Matthew.  I cannot stop this without you.,m
George... look me in the eye... George_ you don't ever lie to me again.,m
Your people don't know about this part of out past.  And they can't know -- It would threaten our entire existence here.,m
Jesus_ this is major.  Why didn't you tell me sooner? Why'd you hold out on me?,m
No... I am sure not.  That is why I am so concerned... someone must now be producing it here.  But none of my people know how to make it.  The process was carefully guarded.,m
Where did he get it?  Was there any of it on the ship?,m
We all did.,m
We?  You've taken it?,m
"Like your cocaine_ I suppose.  The ""high"" lasts several hours.  We would receive small amounts of it... as a reward for our labor.",m
How potent?,m
... It is called ss'jabroka'.  To us it is a potent narcotic.,m
The hell it isn't_ when somebody wires up enough C-4 explosive to my car to turn me into pink mist!  That Slag was on something_ and not sour milk_ either?  Am I right?  TELL ME!  What is it?,m
No.  I cannot involve you.  This is not your concern.,m
No secrets_ goddammit!  You don't hold back from me.  Whatever is going on_ you're gonna tell me now!,m
You must leave me alone on this.,m
What's this nothing shit?  It wasn't nothing yesterday when you asked Bentner to run that test and he looked like he was about to shit peach pits_ and it's not nothing now.  Don't lie to me_ George_ you're bad at it.,m
... and Porter ran a piece of shit mom-and-pop mini-mart.  So what the hell's the connection?,m
Warren Hubley was in middle management at a refinery... Joshua Strader operated a successful bar and nightclub...,m
... So we've got three guys dead. All Newcomers_ all killed the same way -- execution style.,m
Nothing.,m
What was that about?,m
Thank you.,m
It's all right_ George.  It's cool. Just wait here_ all right?  I'll be back in a coupla minutes.,m
Stop the car!,m
Come on_ you won't have to get near the water.,m
Please_ I must get out here.,m
Why?,m
Stop the car.,m
Come on_ let's go_ dude.  Surf's up!,m
To the... to the beach?,m
Well_ let's roll_ George.,m
She's very progressive.  I'm certain she's considering it.,m
George_ she's not gonna divorce you. You mate for life_ remember?,m
She's going to divorce me.,m
A man_ a human_ was wiring it to your car.  I didn't get a good look at him.  I must call my wife...,m
Where'd you get this?!!,m
Yeah_ go home.  Get some sleep.  You do sleep_ don't you?,m
I'm going home.,m
Don't count on me_ George.  I never had any ideals.,m
I hope you can understand how special your world is... how unique a people you humans are.  So it us all the more painful and confusing to us that so few of you seem capable of living up the the ideals you set for yourselves.,m
You humans are very curious to us. You invite us to live among you_ in an atmosphere of equality we've never known before.  You lay before us a beautiful green world_ full of freedoms and opportunities... You give us ownership of our lives for the first time... and you ask no more of us than you do of yourselves: to live by the rules... rules that aren't made to keep one people subordinate to another_ but rules that exist to preserve equality.  You aspire to very high ideals here.,m
No shit_ Holmes.  You're only from another goddamn planet_ for chrissakes.,m
There is so much our two peoples don't understand about each other.,m
Ta ss'trakyona'...,m
Your health...,m
Sticking out of his ass... yeah! See_ that's what makes it a joke. There's like a surprise_ and your mind fills in the funny picture. Here's this guy with a pen stuck in his ass and he thinks it's a thermometer.  Nada_ huh?,m
In the other man's rectum.,m
"... and so_ and so the doctor says_ ""If this is the thermometer_ then where'd I leave the pen?""  You're not... you don't think that's funny?  George_ work with me_ I always get a laugh with that one. Look_ if the doctor's got the thermometer in his hand_ then where's his pen gotta be?",m
Maybe not... I don't know.  I'm not sure I'm gonna go.  She doesn't need her burn-out of a father there...,m
Human children can be very beautiful.  Getting married?  Congratulations. You will be taking Sunday off_ then...,m
I appreciate your honesty_ George.,m
Your home is quite disordered.  I thought perhaps you had been burglarized when I walked in.,m
It's like having an eleventh finger removed.  It hurts like hell_ but you never really needed the damn thing in the first place.,m
We mate for life.  Divorce... is a strange concept to us.,m
Was.  Divorced.,m
You are married?,m
Yeah... I know the routine.,m
My wife?  She worries about me.,m
So_ she keeps you on a pretty short leash_ does she?,m
Through his ass.  Next time you see him_ tell him to call me... unless you want us to keep coming back on you like a bad case of herpes.,m
I believe he is probably lying.,m
When will Strader return?,m
We were chasing you because you ran_ you dumb son-of-a-bitch.,m
Todd Watson.  The assistant manager.,m
Who is he?,m
Yeah_ that's it.  Say it slow.,m
Ss'trokya ss'lato 'na'.,m
And what was that one about my mother?  That was a good one.,m
"Ss'loka'.  It means literally ""small but intelligent creature"".  It loses much in the translation.",m
So what was that other word for Human... Slow ka?,m
Our bodies do not assimilate the nutrients if the food has been cooked.,m
I'll bet.  Would it really put you out if they tossed that on the grill for a minute or two?,m
This is mole.  It's good.,m
Which one is that?  Raw what?,m
Three months.  We learn quickly.  We adapt.  It is our strength... what we were bred for_ to adapt to hostile environments.,m
I don't think I could ever learn to read that shit.  How long did it take you to learn English?,m
Yeah_ sure.  I knew that...,m
If I may make a suggestion... We have different weak spots than you do.  Next time_ a blow to the nerve plexus under the arm_ here_ will produce the effect I think you were looking for.,m
In the camps_ we were lodged four to a room.  The selection process was entirely random.  We did not get to stay with our friends... or families...,m
How could a straight-arrow like you ever pick a roommate like him?,m
From quarantine_ when my people first arrived here.  He and I were housed together.,m
You know that guy?,m
Stay back!  I'm okay.,m
Matthew_ you don't have to-- .,m
That's very colorful.  But see -- now I've got a problem.  I don't seem to be getting much cooperation from you_ Porter.  So I guess we're gonna have to take this little session down to my office_ ya know?,m
Your mother mates out of season.,m
Tell me.,m
Screw me?  That can't be right.,m
Screw you.,m
I'll handle it.,m
But I-- .,m
Back off_ George.,m
Uh_ Matthew...,m
Your name wouldn't happen to be Porter_ would it?,m
At the end of the bar.,m
Who said that?,m
My partner is dead!  Because one of you bastards killed him -- then disappeared into a rathole down in Slagtown_ where he's home and dry_ 'cause nobody sees nothing_ nobody says nothing...,m
Agree to work with me?  You don't like me... you don't like any of us. You have nothing but contempt for us.  And yet you become an outcast from your club of detectives by making me your partner...,m
Why'd I do what?,m
Why did you do it?,m
We'd like to ask you about a business associate of your_ Warren Hubley.,m
Rudyard Kipling?  No shit?  Listen_ we just need a minute of your time...,m
He has not been home since that day. But she told me where to find him.,m
Did you talk to him?,m
She didn't know him.  But she said her son might.,m
Aw-right.  What about the other guy?,m
A week ago two men came to see her husband.  After they left_ he was very frightened.  She identified one of the men from a photo I showed her.  It was Hubley.,m
Did you learn anything?,m
Mrs. Porter is not taking her husband's death well.,m
Why the hell--?!  Great_ fine.  You talk to the wife.,m
I believe I should interview the widow alone.,m
"So the Slag they're cutting into upstairs worked at a refinery just like Hubley worked at a refinery.  I'd say that ""possible"" connection between the two cases just got a hell of a lot more possible.  Okay_ next step -- I gotta go talk to the wife of the Slag store owner blown away last night.",m
A large number of my people were hired by refineries because the methane fumes are not harmful to us. My spouse's brother is one.,m
How the hell do you know that?,m
Newcomers working near methane gasses at oil refineries must paint it on their boots to protect against sparks.,m
And still it fits?,m
Well... Yeah_ it's rubber.  It stretches.,m
And that fits?,m
Get the picture?,m
A rubber.  A condom.  You know... Coney Island whitefish?  Men_ human men_ put them on their_ uh -- penises -- to protect against having babies.  You need this for anything?,m
What is this?,m
Shouldn't we examine their personal effects?,m
Nothing?,m
Nothing.,m
What's this?  What's going on?,m
Great.  Well_ I'm sure glad that's settled_ aren't you?,m
Yes... no_ it is not unreasonable. Although I--,m
Possibly.  Good.  Well_ would you be willing to accept the theory_ George_ that... possibly... by examining the evidence from one case we might shed some small ray of light on the other?  Does that sound unreasonable to you?,m
Well... yes_ quite possibly.,m
Nothing's wrong.  I just want to get something straight.  You agree that there's a good chance these two shootings are somehow related_ right?,m
What is wrong?,m
Well_ there's a thing about partners_ about being somebody's partner.  You do for each other. And other people's rules don't mean shit.  It's the rules set up between the two of you_ that's all that counts.  Understand?  Okay.  Well_ my friend and partner was shot last night and I'm after the shitbag that did it.  As my partner_ I'm asking you to respect me and help me find him.,m
Yes.,m
Look_ you want to fit in here_ right?  You want to learn how to get along?,m
The murder at the mini-mart is not our case.  The Captain said--,m
The guys at the mini-mart last night made a half-assed stab at the money in the till -- but I don't think that's what they were there for.  I think we got us a couple'a executions on our hands_ George...,m
There was no wallet... but he was still wearing a watch and two rings.,m
Terrific.  A real pillar of the community.  Was Hubley missing anything when they found him?  Was he ripped off?,m
Nice signal_ dickwad!,m
Through the chest.  Rupturing both the primary and secondary hearts.,m
With two BRI Sabot slugs in the chest.,m
His body was discovered three days ago_ in an alley off of Central Avenue_ near downtown.,m
Let's talk Hubley.,m
"That is exactly so.  It is like your name... Sykes.  I'm sure it doesn't bother you at all that it sounds like ""ss'ai k'ss""_ two words in my language which mean ""excrement"" and ""cranium"".",m
Anyway_ what's it matter to you if we think it's funny_ right?  Whatta you care?,m
Gesundheit.  You don't mind if I stick to George_ do you?,m
My true name is Ss'tangya T'ssorentsa'.,m
Man_ somebody really hung one on you!  I've heard some good ones for you guys... Humphrey Bogart_ Harley Davidson.  I guess the people at immigration got a little punchy after a while_ coming up with names for a quarter of a million of you. You weren't at the back of the line_ were you_ George?,m
I am George.,m
What's that?  Look_ Jetson.  Get this straight in your head.  We're not pals_ we're not married_ and we ain't gonna take long moonlight walks together... We're just partners.  And don't call me Sergeant.  Call me Sykes... or Matt if you have to.,m
Sergeant... I'd like to thank you for what you're doing.,m
... and we work my hours.  I'll do the driving_ you do the paperwork. You gotta learn it so you might as well do it all.,m
No... two.,m
Yeah_ the shells are too big for six in an cylinder.  Hell_ Matt_ you don't need but one.,?
Only holds five.,m
Casull .454 Magnum.  You're talking twice the impact energy of .44 Magnum hot loads.,?
What is it?,m
You said you wanted the biggest thing I could find... Well_ this is it.,?
... They took the stuff out_ all of it -- this afternoon.,?
Don't piss him off_ O'Neal.  When he gets like this_ I can't control him. I've seen this before.  He got like this once -- I saw him jerk a guy's spine out and show it to him. Nothing I could do.  I hadda go throw up.,m
Yes it is.  Thirty-five percent pure Methane gas in there.  I don't know how these fellas do it.,?
That where Anderson worked?,m
I think you're gonna find he's taken the rest of his life off.,m
Wait.  You know who it looks like? Yeah.  Anderson.  Uh... James Anderson.  He isn't in today.  He took the afternoon off.,?
Who else can I ask around here?,m
To be honest_ it's hard to say.  I hate to admit it but -- they all still kinda look alike to me.,?
We think he could'a been involved_ yeah.  You know him?,m
You think this is the guy who did it?,?
Well_ one of the men didn't like him so much...,m
Mr. Hubley was an all right guy -- and a damn good manager.  The men liked him.  I'm really gonna have to scramble to fill his shoes.,?
Sure.  Just a minute.,?
Can you dig up their Quarantine records in this thing?,m
I'm sorry_ Matt.  Nothing here seems to be matching up...,?
Yeah -- we met him.  Wonderful boy... close personal friend of George's here.,m
Released December one.  He and his wife moved first to Modesto_ then Coalinga_ California -- wherever that is -- settled in L.A. in April.  Field of expertise: organic chemical engineering.  He and his wife have one child_ a son.,?
For you_ anything.,?
Try Joshua Strader_ will ya_ darlin'?,m
Here's Hubley.  Left Quarantine on November thirtieth_ relocated first to Riverside_ then moved to Los Angeles early in February the following year.  Field of expertise: chemical manufacturing.  Looks like he passed up several other better paying jobs waiting for that one at the refinery.,?
That's all I know.  You want anything more_ you ask somebody else.,?
Yeah_ I heard of it.,m
Yeah... I seen him around.  High- roller dude named Strader.  Joshua Strader.  Runs a club on the west side.  Encounters.,?
One of the two men was Hubley_ right?  What about the other one? Did you know him?,m
What's that?,m
Ss'kya'ta'.,?
Jesus_ are the questions too tough for you already?  Let's try again--  Is your name Porter?,m
Did he find anything?,m
Looking for some foreign compound in the blood of that alien you dropped the other day.,?
What kind of test?,m
You mean the Blob?  They're finishing up now.,?
You guys finished the postmortem on Strader yet?,m
Yeah_ I'll bet.,m
Oh_ here's an extra headshot if you need one.  We're just about to start cutting in.  You're welcome to stick around if you want.  It's really fascinating stuff.,?
That's the way these people are. You don't hit both pumps you just piss them off.,?
Lucky nothing.  I had to empty my damn gun into him.,m
Lucky for you_ you got him in both of his... well_ what we loosely refer to as... hearts.,?
Yeah.,m
You took this gut out_ too_ didn't you?,?
Fedorchuk couldn't find his ass with his hands in his back pockets.,m
No I.D. on him and -- well_ you know_ no fingerprints -- so it could be tough.  Your buddies this morning went through the mug book but couldn't make a facial match.,?
Yeah... he was one Martin Helder. White male_ twenty-seven.  Let's see... wrap sheet shows one armed robbery conviction_ a couple for sale of a controlled substance. Oh yeah_ and he was wired on coke when you stopped his clock.,?
The human?,m
Yeah_ right.  Don't push your luck. Anyway_ according to the sheet_ the guy you nailed outside by the car--,?
Come on.  You got nothin' better to do_ cushy county job like yours.,m
You know I've been over all this with Fedorchuk and Alterez this morning...,?
Don't tell me what to think.,?
Granger and Pitts have one hell of a caseload... and I would have thought with Jetson here being the first Newcomer plainclothes_ and Hubley's body being found over in the Newcomer community...,m
Granger and Pitts are already on it.,?
You?,?
Departmental policy.,m
You are to have nothing to do with the investigation into Bill Tuggle's death.  You know that.  Leave that for Fedorchuk.,?
Captain.  I'd like to volunteer for duty with the new detective.,m
Yeah_ Sykes?,?
I'll cover you!  Get outta there!!,m
I can't!  Do you mind!,?
Get outta there!,m
I got him.  Don't get pinned.,m
Watch the driver.  I'm going for a better angle on the door.,?
Yeah_ that's comforting.  Mine_ too.,m
Of course.  Right in the trunk of the car.,?
You got your vest?,m
Whatever gave you that idea?,?
Does that look at all suspicious to you?,m
Shit_ if Kristin had to get married where I could afford it_ we'd be holding the reception at Buddy's Burgers.,m
But you're bummed because your ex and her new husband are paying for the whole thing.,?
Goddammit_ Tug -- I want to see Kristin get married_ okay?  But--,m
Hey_ look -- we've known Kristin since... since she was conceived in that cabin up in Big Bear. Remember?  You and Edie banged the wall so hard_ me and Carol were picking plaster out of our hair for a week...,?
What?,m
Put on your wash-and-wear suit and your clip-on tie_ have your landlady tie your shoes for you_ and show up at the church.  Simple.  Me and Carol are going.,?
How can I go?,m
It is. ,?
Hope their plumbing's the same.,m
Uh_ seems to be in front and behind.,?
Talk to me_ Hudson.,?
Can't lock up...,?
Position?,?
Movement!,?
Rescue mission.  There's some juicy colonists' daughters we gotta rescue from virginity.,?
Hey_ 'Top.'  What's the op?,?
Let's go...let's go.  Cycle through!,?
Whoooah!  No shit?  I'm impressed.,?
Would you_ Sir?,?
Christ.  I never saw such a buncha old women.  You want me to fetch your slippers_ Hudson?,?
This floor's freezing.,?
Say again?  All after incinerators?,?
Uh_...Apone_ I want you to lay down a suppressing fire with the incinerators and fall back by squads to the APC_ over.,?
Let's go.  Pull 'em out.,?
Flame-units only.  I want rifles slung.,?
Vasquez_ take point.  Let's move.,?
First squad up_ on line.  Hicks_ get yours in a cordon.  Watch the rear.,?
Ten seconds_ people.  Look sharp!,?
Set down sixty meters this side of the telemetry mast.  Immediate dust off on my 'clear_' then stay on station.,?
Awright!  I want a nice clean dispersal this time.,?
Okay_ let's do it.,?
Awright.  Fire-team A.  Gear up. Let's move.  Two minutes. Somebody wake up Hicks.,?
...that's better.  Pan it around a bit.,?
Well_ thanks_ I --,m
You did okay_ Bishop.,f
In seventeen minutes this place will be a cloud of vapor the size of Nebraska.,m
She's alive.  They brought her here and you know it.,f
Ripley...,m
WE'RE NOT LEAVING!,f
PLENTY!  TWENTY-SIX MINUTES!,m
HOW MUCH TIME?,f
See you soon.,m
It's going to be closer.  You better get going.,f
All right.  Let's get on it.  What'll you need?,f
I'm really the only one qualified to remote-pilot the ship anyway. Believe me_ I'd prefer not to.  I may be synthetic but I'm not stupid.,m
What?,f
I'll go.,m
I'm afraid so.  The crash did too much damage.  The overload is inevitable_ at this point.,m
And it's too late to shut it down?,f
I'm projecting total systems failure in a little under four hours.  The blast radius will be about thirty kilometers.  About equal to ten megatons.,m
How long until it blows?,f
That's it.  See it?  Emergency venting.,m
Hard to say.  It may have been blind instinct...attraction to the heat of whatever...but she did choose to incubate her eggs in the one spot where we couldn't destroy her without destroying ourselves.  That's if she exists_ of course.,m
Could it be intelligent?,f
Well_ the queen is always physically larger then the others.  A termite queen's abdomen is so bloated with eggs that it can't move at all.  It is fed and tended by drone workers_ defended by the warriors.  She is the center of their lives_ quite literally the  mother of their society.,m
You're saying one of those things lays all the eggs?,f
That is the question of the hour.  We could assume a parallel to certain insect forms who have hivelike organization. An ant of termite colony_ for example_ is ruled by a single female_ a queen_ which is the source of new eggs.,m
But these things come from eggs...so where are all the eggs coming from.,f
Yes.  That follows.,m
Which would mean lots of those parasites_ right?  One for each person...over a hundred at least.,f
Now let me get this straight. The aliens paralyzed the colonists_ carried them over there_ cocooned them to be hosts for more of those...,f
I've isolated a neuro-muscular toxin responsible for the paralysis.  It seems to be metabolizing.  He should wake up soon.,m
Sorry to disappoint you.,f
I expected more of you_ Ripley. I thought you would be smarter than this.,m
Look_ maybe the thing didn't even exist_ right?  And if I'd made it a major security situation_ the Administration would've stepped in.  Then no exclusive rights_ nothing.,m
You sent them out there and you didn't even warn them_ Burke. Why didn't you warn them?,f
You sent them to that ship.  I just checked the colony log... directive dates six-twelve-seventy-nine. Signed Burke_ Carter J.,f
Now_ wait a second --,m
But they will know about it_ Burke. From me.  Just like they'll know how you were responsible for the deaths of one hundred and fifty-seven colonists here --,f
You've been doing your homework. Look_ they can't impound it if they don't know about it.,m
You just try getting a dangerous organism past ICC quarantine. Section 22350 of the Commerce Code.,f
Those specimens are worth millions to the bio-weapons division.  Now_ if you're smart we can both come out of this heroes.  Set up for life.,m
This operation is under military jurisdiction and Hicks is next in chain of command.  Right?,f
Corporal Hicks!?,m
What rank?  I believe Corporal Hicks has authority here.,f
Don't make me pull rank_ Ripley.,m
You son of a bitch.,f
Bullshit!,f
This is clearly an important species we're dealing with here. We can't just arbitrarily exterminate them --,m
They can bill me.  I got a tab running.  What's second?,f
Well_ I mean...I know this is an emotional moment_ but let's not make snap judgments.  Let's move cautiously.  First_ this physical installation had a substantial dollar value attached to it --,m
Why not?,f
Now hold on a second.  I'm not authorizing that action.,m
No good.  How do we know it'll effect their biochemistry?  I say we take off and nuke the entire site from orbit.  It's the only way to be sure.,f
She's right.,m
That's not what I mean.  Gorman_ if your men have to use their weapons in there_ they'll rupture the cooling system.,f
Yeah?  Maybe the organisms like the heat_ that's why they built...,m
They're right under the primary heat exchangers.,f
Uh-hunh.  One of thirty or so_ all over the planet.  They're completely automated.  We manufacture them_ by the way.,m
That the atmosphere processor?,f
I suggest you study the disks Ripley has been kind enough to prepare for you.,m
I hope you're right.  I really do.,f
Well_ it didn't occur to me.  It's been policy for years to have a synthetic on board.,m
You never said anything about an android being here!  Why not?,f
That's the plan.  My word on it.,m
Burke_ just tell me one thing. That you're going out there to kill them.  Not study.  Not bring back.  Just burn them out...clean ...forever.,f
Yello?  Oh_ Ripley.  Hi...,m
No!  The answer is no.  Now please go.  I'm sorry.  Just go_ would you.,f
Yes_ and I've read it.  You wake up every night_ sheets soaking_ the same nightmare over and over...,m
Spare me_ Burke.  I've had my psych evaluation this month.,f
If you go.  It's a second chance_ kiddo.  And it'll be the best thing in the world for you to face this fear and beat it.  You gotta get back on the horse...,m
If I go.,f
What if I said I could get you reinstated as a flight officer? And that the company has agreed to pick up your contract?,m
It's all I could get.  Anyway_ it keeps my mind off of... everything.  Days off are worse.,f
Running loaders_ forklifts_ that sort of thing?,m
That's right.,f
I heard you were working in the cargo docks.,m
Yeah_ yeah.  I saw the commercial.,f
Well_ the corporation co-financed that colony with the Colonial Administration_ against mineral rights.  We're getting into a lot of terraforming...'Building Better Worlds.',m
What about you?  What's your interest in this?,f
I was reamed_ steamed and dry-cleaned by you guys...and now you want me to go back out there?  Forget it.,f
Hear me out...,m
No.  There's no way!,f
You are a head case.  Have a donut.,m
They had their minds made up before I even went in there. They think I'm a head case.,f
You had them eating out of your hand_ kiddo.,m
Just tell them what happened.  The important thing is to stay cool and unemotional.,m
I get the picture.,f
Look_ I believe you_ but there are going to be some heavyweights in there.  You got Feds_ you got interstellar commerce commission_ you got colonial administration_ insurance company guys...,m
You read my deposition...it's complete and accurate.,f
Cancer.  Hmmmm.  They still haven't licked that one.  Cremated.  Interred Parkside Repository_ Little Chute_ Wisconsin.  No children.,m
Amy.,f
Amanda Ripley-McClaren.  Married name_ I guess.  Age:  sixty-six ...at time of death.  Two years ago.  I'm sorry.,m
Is she...?,f
Well_ I was going to wait until after the inquest...,m
Have they located my daughter yet?,f
You'd drifted right through the core systems.  It's blind luck that deep-salvage team caught you when they...are you all right?,m
Fifty-seven...oh_ Christ...,f
Shit.  Apone_ collect magazines from everybody.  We can't have any firing in there.,?
We're talking thermonuclear explosion.,m
PDT'S.  Personal-Data Transmitters. Every adult colonist had one surgically implanted.,?
What's he scanning for?,m
It's insured.,m
Looks like you company can write off its share of this colony.,?
Dead on all channels.,?
Still nothing from the colony?,m
We're trained to deal with these kinds of situations.,?
These Colonial Marines are some tough hombres_ and they're packing state-of-the-art firepower. Nothing they can't handle...right_ Lieutenant?,m
You wouldn't be going in with the troops.  I can guarantee your safety.,?
Look_ we don't know what's going on out there.  It may just be a down transmitter.  But if it's not_ I want you there...as an advisor.  That's all.,m
Forget it.,f
All right_ I guess.  One hell of a hangover.  Look_ Ripley... I...,?
How do you feel?,f
They're but off!  Do something!,f
I told them to fall back...,?
Shut up.  Just shut up!,?
GET THEM OUT OF THERE!  DO IT NOW!,f
So?  So?,?
So...then the fusion containment shuts down.,f
So.,?
Proceed inside.,?
I don't know.,f
What is it?,?
Gorman!  Give it a rest would you.,f
Where are your parents?  You have to try...,?
Apone...where are your people? Anybody in D-Block?,?
One of us?,f
The structure seems intact.  They have power.,f
Hold at forty.  Slow circle of the complex.,?
Thirty-eight...simulated.,?
How may drops is this for you_ Lieutenant?,f
You tell me.  I only work here.,?
We're not making that out too well.  What is it?,?
Unknown.  But_ it looks like all of them.  Over at the processing station...sublevel 'C' under the south tower.,?
Alive?,?
